first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
6.0,421.0,218.0,0.0014177795,0.0600260417,0.49140625,-2.4409422375,7.3397666495,17.23076923076923,7.442084075352507,8.0,30.0,9.384615384615385,5.0917731534460415,4.0,23.0,0.0014177795307692307,0.0026244108549236876,0.0,0.0135243056,0.008623798084615384,0.011789503298274785,0.0,0.0600260417,0.018900240388461536,0.03870013683718928,0.0,0.2028645833
