first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
15.0,120.0,63.0,0.0006768209,0.0084269663,0.0786516854,-4.2111720024,17.5126264081,12.1,3.1073389830457114,7.0,17.0,7.3,2.5841396591085743,4.0,11.0,0.0006768209299999999,0.0005553703199034197,0.0,0.0015321757,0.0037793666999999995,0.0030615127086940615,0.0,0.0084269663,0.00786516854,0.006357110271577904,0.0,0.0168539326
