first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
13.0,122.0,54.0,0.0016103309,0.2516728117,0.512085211,-0.9737366782,-0.4884488621,20.5,16.70628624201082,7.0,53.0,10.0,5.727128425310541,5.0,19.0,0.00161033085,0.003944488899562317,0.0,0.0096619851,0.04194546861666667,0.1027449951327587,0.0,0.2516728117,0.08534753516666667,0.20905791196257664,0.0,0.512085211
