first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
4.0,277.0,138.0,0.0037181105,0.0982749608,0.7313120753,-2.1427378455,4.0566182366,15.894736842105264,7.4004109258435795,9.0,34.0,8.263157894736842,5.536164990949741,4.0,24.0,0.0037181105263157897,0.005810055031231549,0.0,0.0170180635,0.020235507747368417,0.029986274610305487,0.0,0.0982749608,0.038490109221052636,0.05452776343758576,0.0,0.1531625719
