first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
24.0,123.0,71.0,0.0001466204,0.0028508303,0.0138977977,-2.7115643506,6.2247149219,19.833333333333332,6.493586579592718,15.0,32.0,12.833333333333334,4.750438576243952,8.0,21.0,0.00014662036666666668,0.00018145357059773354,0.0,0.0004157461,0.0011225144333333334,0.0012288265075695863,0.0,0.0028508303,0.002316299616666667,0.0025589080587414014,0.0,0.0060580144
