first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
27.0,93.0,45.0,0.0008413964,0.0085494242,0.0691726136,-2.1274323848,3.2203016876,7.333333333333333,2.2696949467968492,4.0,11.0,4.75,2.179449471770337,2.0,11.0,0.0008413964333333332,0.0006290325364818918,0.0,0.0021514873,0.002870416158333333,0.0026011957647356886,0.0,0.0085494242,0.005764384466666667,0.005381153947103934,0.0,0.0172401611
