first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
3.0,370.0,199.0,0.0028699923,0.0562482934,0.8682988987,-1.1053222166,0.350588635,7.508771929824562,2.1054589507952204,5.0,19.0,4.491228070175438,1.002190583128918,3.0,10.0,0.0028699922561403507,0.003382149589748391,0.0,0.0182618419,0.010708828135087719,0.012682552368071505,0.0,0.0562482934,0.015233314019298247,0.01671612572517785,0.0,0.100027305
