first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
11.0,185.0,89.0,0.0004926073,0.0067156614,0.1018753168,-5.2417732902,29.5439680488,14.846153846153847,7.266890140059385,7.0,35.0,7.846153846153846,2.230327100305911,5.0,12.0,0.0004926073,0.0004723617829099058,0.0,0.0013797376,0.0029338375769230765,0.002660845094048273,0.0,0.0067156614,0.007836562823076923,0.010534755338338583,0.0,0.0390268626
