first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
25.0,82.0,47.0,1.42592e-05,0.0007842578,0.0016398118,-2.1896576342,3.5577877673,14.6,7.436396977031283,7.0,23.0,10.4,6.107372593840988,3.0,16.0,1.425924e-05,3.18846299474841e-05,0.0,7.12962e-05,0.00015685156,0.00035073075053688687,0.0,0.0007842578,0.00032796235999999997,0.0007333461310212578,0.0,0.0016398118
