first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
19.0,118.0,49.0,0.0017108065,0.0327447567,0.1355384233,-2.5526289997,5.5368629415,7.866666666666666,2.065591117977289,5.0,13.0,4.266666666666667,0.4577377082170635,4.0,5.0,0.0017108064599999997,0.0024901240451062918,0.0,0.0089032579,0.00654066152,0.010193497832243313,0.0,0.0327447567,0.009035894886666666,0.01003913471984607,0.0,0.0339882285
