first_stop,last_stop,total_duration,mean_of_mean_gradient,max_of_max_gradient,total_weight_change,skewness,kurtosis,duration_mean,duration_std,duration_min,duration_max,shaking_duration_mean,shaking_duration_std,shaking_duration_min,shaking_duration_max,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max,weight_change_mean,weight_change_std,weight_change_min,weight_change_max
5.0,284.0,135.0,0.0032805708,0.4920856229,0.9841712458,-4.6326579476,19.4623069512,12.4,3.894440481849308,7.0,22.0,6.4,2.783882181415011,4.0,16.0,0.00328057082,0.0164028541,0.0,0.0820142705,0.019683424916,0.09841712458000001,0.0,0.4920856229,0.039366849832,0.19683424916000003,0.0,0.9841712458
