No.,Date,Time,Header,Data,Unit
1,2025/02/12,15:23:03,ST,0.0,g
2,2025/02/12,15:23:03,ST,0.0,g
3,2025/02/12,15:23:03,ST,0.0,g
4,2025/02/12,15:23:04,ST,0.0,g
5,2025/02/12,15:23:04,ST,0.0,g
6,2025/02/12,15:23:04,ST,0.0,g
7,2025/02/12,15:23:04,ST,0.0,g
8,2025/02/12,15:23:04,ST,0.0,g
9,2025/02/12,15:23:05,ST,0.0,g
10,2025/02/12,15:23:05,ST,0.0,g
11,2025/02/12,15:23:05,ST,0.0,g
12,2025/02/12,15:23:05,ST,0.0,g
13,2025/02/12,15:23:05,ST,0.0,g
14,2025/02/12,15:23:06,ST,0.0,g
15,2025/02/12,15:23:06,ST,0.0,g
16,2025/02/12,15:23:06,ST,0.0,g
17,2025/02/12,15:23:06,ST,-0.001,g
18,2025/02/12,15:23:06,ST,0.0,g
19,2025/02/12,15:23:06,ST,0.0,g
20,2025/02/12,15:23:07,US,-0.011,g
21,2025/02/12,15:23:07,US,-0.014,g
22,2025/02/12,15:23:07,US,-0.015,g
23,2025/02/12,15:23:07,US,-0.009,g
24,2025/02/12,15:23:07,US,0.174,g
25,2025/02/12,15:23:08,US,0.229,g
26,2025/02/12,15:23:08,US,0.307,g
27,2025/02/12,15:23:08,US,0.531,g
28,2025/02/12,15:23:08,US,0.979,g
29,2025/02/12,15:23:08,US,1.385,g
30,2025/02/12,15:23:09,US,1.744,g
31,2025/02/12,15:23:09,US,2.154,g
32,2025/02/12,15:23:09,US,2.519,g
33,2025/02/12,15:23:09,US,2.926,g
34,2025/02/12,15:23:09,US,3.307,g
35,2025/02/12,15:23:10,US,3.701,g
36,2025/02/12,15:23:10,US,4.01,g
37,2025/02/12,15:23:10,US,4.377,g
38,2025/02/12,15:23:10,US,4.686,g
39,2025/02/12,15:23:10,US,5.011,g
40,2025/02/12,15:23:11,US,5.338,g
41,2025/02/12,15:23:11,US,5.694,g
42,2025/02/12,15:23:11,US,6.022,g
43,2025/02/12,15:23:11,US,6.229,g
44,2025/02/12,15:23:11,US,6.501,g
45,2025/02/12,15:23:11,US,6.745,g
46,2025/02/12,15:23:12,US,6.941,g
47,2025/02/12,15:23:12,US,7.168,g
48,2025/02/12,15:23:12,US,7.36,g
49,2025/02/12,15:23:12,US,7.509,g
50,2025/02/12,15:23:12,US,7.68,g
51,2025/02/12,15:23:13,US,7.835,g
52,2025/02/12,15:23:13,US,7.964,g
53,2025/02/12,15:23:13,US,8.097,g
54,2025/02/12,15:23:13,US,8.228,g
55,2025/02/12,15:23:13,US,8.334,g
56,2025/02/12,15:23:14,US,8.4,g
57,2025/02/12,15:23:14,US,8.403,g
58,2025/02/12,15:23:14,US,8.395,g
59,2025/02/12,15:23:14,US,8.394,g
60,2025/02/12,15:23:14,US,8.394,g
61,2025/02/12,15:23:15,ST,8.394,g
62,2025/02/12,15:23:15,ST,8.394,g
63,2025/02/12,15:23:15,ST,8.394,g
64,2025/02/12,15:23:15,ST,8.394,g
65,2025/02/12,15:23:15,ST,8.393,g
66,2025/02/12,15:23:15,ST,8.394,g
67,2025/02/12,15:23:16,US,8.482,g
68,2025/02/12,15:23:16,US,8.688,g
69,2025/02/12,15:23:16,US,8.922,g
70,2025/02/12,15:23:16,US,9.118,g
71,2025/02/12,15:23:16,US,9.29,g
72,2025/02/12,15:23:17,US,9.455,g
73,2025/02/12,15:23:17,US,9.49,g
74,2025/02/12,15:23:17,US,9.468,g
75,2025/02/12,15:23:17,US,9.464,g
76,2025/02/12,15:23:17,US,9.464,g
77,2025/02/12,15:23:18,US,9.466,g
78,2025/02/12,15:23:18,US,9.466,g
79,2025/02/12,15:23:18,ST,9.465,g
80,2025/02/12,15:23:18,ST,9.465,g
81,2025/02/12,15:23:18,US,9.464,g
82,2025/02/12,15:23:19,ST,9.464,g
83,2025/02/12,15:23:19,ST,9.464,g
84,2025/02/12,15:23:19,ST,9.464,g
85,2025/02/12,15:23:19,ST,9.464,g
86,2025/02/12,15:23:19,ST,9.464,g
87,2025/02/12,15:23:20,ST,9.464,g
88,2025/02/12,15:23:20,ST,9.464,g
89,2025/02/12,15:23:20,ST,9.464,g
90,2025/02/12,15:23:20,ST,9.464,g
91,2025/02/12,15:23:20,ST,9.464,g
92,2025/02/12,15:23:21,ST,9.465,g
93,2025/02/12,15:23:21,ST,9.465,g
94,2025/02/12,15:23:21,ST,9.465,g
95,2025/02/12,15:23:21,ST,9.465,g
96,2025/02/12,15:23:21,ST,9.465,g
97,2025/02/12,15:23:21,ST,9.465,g
98,2025/02/12,15:23:22,ST,9.465,g
99,2025/02/12,15:23:22,ST,9.465,g
100,2025/02/12,15:23:22,ST,9.465,g
101,2025/02/12,15:23:22,ST,9.465,g
102,2025/02/12,15:23:22,ST,9.465,g
103,2025/02/12,15:23:23,ST,9.465,g
104,2025/02/12,15:23:23,ST,9.465,g
105,2025/02/12,15:23:23,ST,9.465,g
106,2025/02/12,15:23:23,ST,9.465,g
107,2025/02/12,15:23:23,ST,9.465,g
108,2025/02/12,15:23:24,ST,9.465,g
109,2025/02/12,15:23:24,ST,9.465,g
110,2025/02/12,15:23:24,ST,9.465,g
111,2025/02/12,15:23:24,ST,9.466,g
112,2025/02/12,15:23:24,ST,9.466,g
113,2025/02/12,15:23:25,ST,9.466,g
114,2025/02/12,15:23:25,ST,9.466,g
115,2025/02/12,15:23:25,ST,9.466,g
116,2025/02/12,15:23:25,ST,9.466,g
117,2025/02/12,15:23:25,ST,9.466,g
118,2025/02/12,15:23:25,ST,9.466,g
119,2025/02/12,15:23:26,ST,9.466,g
120,2025/02/12,15:23:26,ST,9.466,g
121,2025/02/12,15:23:26,US,9.559,g
122,2025/02/12,15:23:26,US,9.726,g
123,2025/02/12,15:23:27,US,9.898,g
124,2025/02/12,15:23:27,US,10.007,g
125,2025/02/12,15:23:27,US,9.998,g
126,2025/02/12,15:23:27,US,9.988,g
127,2025/02/12,15:23:27,US,9.989,g
128,2025/02/12,15:23:27,ST,9.989,g
