No.,Date,Time,Header,Data,Unit
1,2025/02/14,16:14:52,ST,0.0,g
2,2025/02/14,16:14:52,ST,0.0,g
3,2025/02/14,16:14:53,ST,0.0,g
4,2025/02/14,16:14:53,ST,0.0,g
5,2025/02/14,16:14:53,ST,0.0,g
6,2025/02/14,16:14:53,ST,0.0,g
7,2025/02/14,16:14:53,ST,0.0,g
8,2025/02/14,16:14:53,ST,0.0,g
9,2025/02/14,16:14:53,ST,0.001,g
10,2025/02/14,16:14:53,ST,0.001,g
11,2025/02/14,16:14:53,ST,0.001,g
12,2025/02/14,16:14:53,ST,0.001,g
13,2025/02/14,16:14:53,ST,0.001,g
14,2025/02/14,16:14:54,ST,0.001,g
15,2025/02/14,16:14:54,ST,0.0,g
16,2025/02/14,16:14:54,ST,0.0,g
17,2025/02/14,16:14:54,ST,0.0,g
18,2025/02/14,16:14:54,ST,0.0,g
19,2025/02/14,16:14:54,ST,0.0,g
20,2025/02/14,16:14:54,ST,0.0,g
21,2025/02/14,16:14:54,ST,0.0,g
22,2025/02/14,16:14:54,ST,0.0,g
23,2025/02/14,16:14:54,ST,0.0,g
24,2025/02/14,16:14:54,ST,0.0,g
25,2025/02/14,16:14:55,ST,0.0,g
26,2025/02/14,16:14:55,ST,0.0,g
27,2025/02/14,16:14:55,ST,0.0,g
28,2025/02/14,16:14:55,ST,0.0,g
29,2025/02/14,16:14:55,ST,0.0,g
30,2025/02/14,16:14:55,ST,0.0,g
31,2025/02/14,16:14:55,ST,0.0,g
32,2025/02/14,16:14:55,ST,0.0,g
33,2025/02/14,16:14:55,ST,0.0,g
34,2025/02/14,16:14:55,ST,0.0,g
35,2025/02/14,16:14:56,ST,0.0,g
36,2025/02/14,16:14:56,ST,0.0,g
37,2025/02/14,16:14:56,ST,0.0,g
38,2025/02/14,16:14:56,US,0.272,g
39,2025/02/14,16:14:56,US,0.689,g
40,2025/02/14,16:14:56,US,1.266,g
41,2025/02/14,16:14:56,US,1.796,g
42,2025/02/14,16:14:56,US,2.113,g
43,2025/02/14,16:14:56,US,2.222,g
44,2025/02/14,16:14:56,US,2.237,g
45,2025/02/14,16:14:57,US,2.234,g
46,2025/02/14,16:14:57,US,2.233,g
47,2025/02/14,16:14:57,US,2.233,g
48,2025/02/14,16:14:57,US,2.234,g
49,2025/02/14,16:14:57,US,2.234,g
50,2025/02/14,16:14:57,US,2.235,g
51,2025/02/14,16:14:57,US,2.235,g
52,2025/02/14,16:14:57,US,2.235,g
53,2025/02/14,16:14:57,ST,2.235,g
54,2025/02/14,16:14:57,ST,2.234,g
55,2025/02/14,16:14:57,ST,2.234,g
56,2025/02/14,16:14:58,ST,2.234,g
57,2025/02/14,16:14:58,ST,2.234,g
58,2025/02/14,16:14:58,ST,2.234,g
59,2025/02/14,16:14:58,ST,2.234,g
60,2025/02/14,16:14:58,ST,2.234,g
61,2025/02/14,16:14:58,ST,2.234,g
62,2025/02/14,16:14:58,ST,2.234,g
63,2025/02/14,16:14:58,ST,2.234,g
64,2025/02/14,16:14:58,ST,2.234,g
65,2025/02/14,16:14:58,ST,2.234,g
66,2025/02/14,16:14:59,US,2.426,g
67,2025/02/14,16:14:59,US,2.797,g
68,2025/02/14,16:14:59,US,3.373,g
69,2025/02/14,16:14:59,US,3.955,g
70,2025/02/14,16:14:59,US,4.339,g
71,2025/02/14,16:14:59,US,4.494,g
72,2025/02/14,16:14:59,US,4.527,g
73,2025/02/14,16:14:59,US,4.528,g
74,2025/02/14,16:14:59,US,4.528,g
75,2025/02/14,16:14:59,US,4.528,g
76,2025/02/14,16:15:00,US,4.528,g
77,2025/02/14,16:15:00,ST,4.527,g
78,2025/02/14,16:15:00,ST,4.527,g
79,2025/02/14,16:15:00,ST,4.527,g
80,2025/02/14,16:15:00,ST,4.527,g
81,2025/02/14,16:15:00,ST,4.527,g
82,2025/02/14,16:15:00,ST,4.528,g
83,2025/02/14,16:15:00,ST,4.528,g
84,2025/02/14,16:15:00,ST,4.528,g
85,2025/02/14,16:15:00,ST,4.528,g
86,2025/02/14,16:15:00,ST,4.528,g
87,2025/02/14,16:15:01,ST,4.528,g
88,2025/02/14,16:15:01,ST,4.528,g
89,2025/02/14,16:15:01,ST,4.527,g
90,2025/02/14,16:15:01,ST,4.527,g
91,2025/02/14,16:15:01,ST,4.527,g
92,2025/02/14,16:15:01,ST,4.527,g
93,2025/02/14,16:15:01,ST,4.527,g
94,2025/02/14,16:15:01,ST,4.527,g
95,2025/02/14,16:15:01,ST,4.527,g
96,2025/02/14,16:15:01,ST,4.527,g
97,2025/02/14,16:15:02,ST,4.527,g
98,2025/02/14,16:15:02,ST,4.527,g
99,2025/02/14,16:15:02,US,4.653,g
100,2025/02/14,16:15:02,US,4.766,g
101,2025/02/14,16:15:02,US,4.892,g
102,2025/02/14,16:15:02,US,5.006,g
103,2025/02/14,16:15:02,US,5.086,g
104,2025/02/14,16:15:02,US,5.125,g
105,2025/02/14,16:15:02,US,5.135,g
106,2025/02/14,16:15:02,US,5.134,g
107,2025/02/14,16:15:02,US,5.133,g
108,2025/02/14,16:15:03,US,5.133,g
109,2025/02/14,16:15:03,US,5.133,g
110,2025/02/14,16:15:03,US,5.133,g
111,2025/02/14,16:15:03,ST,5.133,g
112,2025/02/14,16:15:03,ST,5.133,g
113,2025/02/14,16:15:03,ST,5.133,g
114,2025/02/14,16:15:03,ST,5.133,g
115,2025/02/14,16:15:03,ST,5.133,g
116,2025/02/14,16:15:03,ST,5.133,g
117,2025/02/14,16:15:03,ST,5.133,g
