No.,Date,Time,Header,Data,Unit
1,2024/12/19,16:22:31,US,-8.612,g
2,2024/12/19,16:22:32,ST,0.055,g
3,2024/12/19,16:22:33,ST,0.054,g
4,2024/12/19,16:22:34,ST,0.054,g
5,2024/12/19,16:22:35,ST,0.054,g
6,2024/12/19,16:22:36,ST,0.0,g
7,2024/12/19,16:22:37,ST,0.0,g
8,2024/12/19,16:22:38,ST,0.0,g
9,2024/12/19,16:22:39,ST,0.0,g
10,2024/12/19,16:22:40,ST,0.0,g
11,2024/12/19,16:22:41,ST,0.0,g
12,2024/12/19,16:22:42,ST,0.0,g
13,2024/12/19,16:22:43,ST,0.0,g
14,2024/12/19,16:22:44,ST,0.0,g
15,2024/12/19,16:22:45,ST,0.0,g
16,2024/12/19,16:22:46,ST,0.0,g
17,2024/12/19,16:22:47,ST,0.0,g
18,2024/12/19,16:22:48,ST,0.0,g
19,2024/12/19,16:22:49,ST,0.0,g
20,2024/12/19,16:22:50,ST,0.0,g
21,2024/12/19,16:22:51,ST,0.0,g
22,2024/12/19,16:22:52,ST,0.0,g
23,2024/12/19,16:22:53,ST,0.0,g
24,2024/12/19,16:22:54,ST,0.0,g
25,2024/12/19,16:22:55,ST,0.0,g
26,2024/12/19,16:22:56,ST,0.0,g
27,2024/12/19,16:22:57,ST,0.0,g
28,2024/12/19,16:22:58,ST,0.0,g
29,2024/12/19,16:22:59,ST,0.0,g
30,2024/12/19,16:23:00,ST,0.0,g
31,2024/12/19,16:23:01,ST,0.0,g
32,2024/12/19,16:23:02,ST,0.0,g
33,2024/12/19,16:23:03,US,0.394,g
34,2024/12/19,16:23:04,US,0.772,g
35,2024/12/19,16:23:05,US,1.198,g
36,2024/12/19,16:23:06,US,1.61,g
37,2024/12/19,16:23:07,US,2.101,g
38,2024/12/19,16:23:08,US,2.411,g
39,2024/12/19,16:23:09,US,2.623,g
40,2024/12/19,16:23:10,US,2.622,g
41,2024/12/19,16:23:11,US,2.952,g
42,2024/12/19,16:23:12,US,3.131,g
43,2024/12/19,16:23:13,ST,3.138,g
44,2024/12/19,16:23:14,US,3.164,g
45,2024/12/19,16:23:15,US,3.218,g
46,2024/12/19,16:23:16,US,3.374,g
47,2024/12/19,16:23:17,US,3.457,g
48,2024/12/19,16:23:18,ST,3.458,g
49,2024/12/19,16:23:19,ST,3.459,g
50,2024/12/19,16:23:20,ST,3.459,g
51,2024/12/19,16:23:21,US,3.51,g
52,2024/12/19,16:23:22,ST,3.511,g
53,2024/12/19,16:23:23,US,3.856,g
54,2024/12/19,16:23:24,US,-105.346,g
55,2024/12/19,16:23:25,US,-105.349,g
56,2024/12/19,16:23:26,ST,-105.349,g
57,2024/12/19,16:23:27,ST,-105.349,g
58,2024/12/19,16:23:28,ST,-105.349,g
59,2024/12/19,16:23:29,ST,-105.349,g
60,2024/12/19,16:23:30,US,-4.291,g
61,2024/12/19,16:23:31,ST,3.507,g
62,2024/12/19,16:23:32,ST,3.508,g
63,2024/12/19,16:23:33,ST,3.508,g
64,2024/12/19,16:23:34,ST,3.507,g
65,2024/12/19,16:23:35,ST,3.507,g
66,2024/12/19,16:23:36,ST,3.507,g
67,2024/12/19,16:23:37,ST,3.507,g
68,2024/12/19,16:23:38,ST,3.507,g
69,2024/12/19,16:23:39,ST,3.507,g
70,2024/12/19,16:23:40,ST,3.507,g
71,2024/12/19,16:23:41,ST,3.507,g
72,2024/12/19,16:23:42,US,3.516,g
73,2024/12/19,16:23:43,US,3.562,g
74,2024/12/19,16:23:44,ST,3.561,g
75,2024/12/19,16:23:45,US,3.614,g
76,2024/12/19,16:23:46,ST,3.614,g
77,2024/12/19,16:23:47,US,3.666,g
78,2024/12/19,16:23:48,ST,3.666,g
79,2024/12/19,16:23:49,US,1.135,g
80,2024/12/19,16:23:50,US,-105.349,g
81,2024/12/19,16:23:51,ST,-105.348,g
82,2024/12/19,16:23:52,ST,-105.349,g
83,2024/12/19,16:23:53,US,-23.651,g
84,2024/12/19,16:23:54,US,3.664,g
85,2024/12/19,16:23:55,ST,3.665,g
86,2024/12/19,16:23:56,ST,3.665,g
87,2024/12/19,16:23:57,ST,3.666,g
88,2024/12/19,16:23:58,ST,3.666,g
89,2024/12/19,16:23:59,ST,3.665,g
90,2024/12/19,16:24:00,ST,3.665,g
91,2024/12/19,16:24:01,ST,3.665,g
92,2024/12/19,16:24:02,ST,3.665,g
93,2024/12/19,16:24:03,US,3.698,g
94,2024/12/19,16:24:04,US,3.718,g
95,2024/12/19,16:24:05,US,3.74,g
96,2024/12/19,16:24:06,US,3.771,g
97,2024/12/19,16:24:07,US,-105.215,g
98,2024/12/19,16:24:08,ST,-105.347,g
99,2024/12/19,16:24:09,US,-101.156,g
100,2024/12/19,16:24:10,US,3.769,g
101,2024/12/19,16:24:11,ST,3.769,g
102,2024/12/19,16:24:12,ST,3.768,g
103,2024/12/19,16:24:13,ST,3.767,g
104,2024/12/19,16:24:14,ST,3.767,g
105,2024/12/19,16:24:15,ST,3.768,g
106,2024/12/19,16:24:16,ST,3.768,g
107,2024/12/19,16:24:17,ST,3.769,g
108,2024/12/19,16:24:18,ST,3.769,g
109,2024/12/19,16:24:19,US,3.809,g
110,2024/12/19,16:24:20,US,-30.294,g
111,2024/12/19,16:24:21,US,-105.354,g
112,2024/12/19,16:24:22,US,-105.357,g
113,2024/12/19,16:24:23,ST,-105.356,g
114,2024/12/19,16:24:24,US,-104.419,g
115,2024/12/19,16:24:25,US,3.815,g
116,2024/12/19,16:24:26,ST,3.817,g
117,2024/12/19,16:24:27,ST,3.818,g
118,2024/12/19,16:24:28,ST,3.818,g
119,2024/12/19,16:24:29,ST,3.818,g
120,2024/12/19,16:24:30,ST,3.818,g
121,2024/12/19,16:24:31,ST,3.818,g
122,2024/12/19,16:24:32,ST,3.819,g
123,2024/12/19,16:24:33,ST,3.819,g
124,2024/12/19,16:24:34,ST,3.819,g
125,2024/12/19,16:24:35,ST,3.819,g
126,2024/12/19,16:24:36,ST,3.819,g
127,2024/12/19,16:24:37,ST,3.819,g
128,2024/12/19,16:24:38,ST,3.819,g
129,2024/12/19,16:24:39,ST,3.818,g
130,2024/12/19,16:24:40,US,-78.232,g
131,2024/12/19,16:24:41,US,-105.356,g
132,2024/12/19,16:24:42,US,-105.351,g
133,2024/12/19,16:24:43,ST,-105.349,g
134,2024/12/19,16:24:44,ST,-105.349,g
135,2024/12/19,16:24:45,US,-88.324,g
136,2024/12/19,16:24:46,US,3.871,g
137,2024/12/19,16:24:47,ST,3.87,g
138,2024/12/19,16:24:48,US,-63.078,g
139,2024/12/19,16:24:49,US,-105.353,g
140,2024/12/19,16:24:50,US,-105.355,g
141,2024/12/19,16:24:51,ST,-105.355,g
142,2024/12/19,16:24:52,ST,-105.353,g
143,2024/12/19,16:24:53,ST,-105.353,g
144,2024/12/19,16:24:54,ST,-105.353,g
145,2024/12/19,16:24:55,ST,-105.353,g
146,2024/12/19,16:24:56,ST,-105.345,g
147,2024/12/19,16:24:57,ST,-105.346,g
148,2024/12/19,16:24:58,ST,-105.346,g
149,2024/12/19,16:24:59,ST,-105.346,g
150,2024/12/19,16:25:00,US,-103.207,g
151,2024/12/19,16:25:01,US,3.851,g
152,2024/12/19,16:25:02,US,3.856,g
153,2024/12/19,16:25:03,ST,3.858,g
154,2024/12/19,16:25:04,ST,3.859,g
155,2024/12/19,16:25:05,ST,3.86,g
156,2024/12/19,16:25:06,ST,3.861,g
157,2024/12/19,16:25:07,ST,3.861,g
158,2024/12/19,16:25:08,ST,3.862,g
159,2024/12/19,16:25:09,ST,3.863,g
160,2024/12/19,16:25:10,US,-105.123,g
161,2024/12/19,16:25:11,ST,-105.347,g
162,2024/12/19,16:25:12,ST,-105.348,g
163,2024/12/19,16:25:13,US,-103.3,g
164,2024/12/19,16:25:14,US,3.879,g
165,2024/12/19,16:25:15,ST,3.878,g
166,2024/12/19,16:25:16,ST,3.879,g
167,2024/12/19,16:25:17,US,-93.538,g
