No.,Date,Time,Header,Data,Unit
1,2024/12/19,16:08:40,ST,0.0,g
2,2024/12/19,16:08:42,US,0.018,g
3,2024/12/19,16:08:43,US,0.215,g
4,2024/12/19,16:08:44,US,0.848,g
5,2024/12/19,16:08:45,US,1.37,g
6,2024/12/19,16:08:45,US,1.882,g
7,2024/12/19,16:08:47,US,2.487,g
8,2024/12/19,16:08:48,US,2.98,g
9,2024/12/19,16:08:49,US,3.465,g
10,2024/12/19,16:08:49,US,3.553,g
11,2024/12/19,16:08:50,ST,3.553,g
12,2024/12/19,16:08:52,ST,3.553,g
13,2024/12/19,16:08:53,ST,3.553,g
14,2024/12/19,16:08:54,US,3.553,g
15,2024/12/19,16:08:54,US,3.553,g
16,2024/12/19,16:08:56,ST,3.553,g
17,2024/12/19,16:08:57,ST,3.553,g
18,2024/12/19,16:08:58,ST,3.553,g
19,2024/12/19,16:08:58,ST,3.553,g
20,2024/12/19,16:09:00,ST,3.553,g
21,2024/12/19,16:09:01,ST,3.553,g
22,2024/12/19,16:09:02,US,3.553,g
23,2024/12/19,16:09:03,US,3.553,g
24,2024/12/19,16:09:03,ST,3.553,g
25,2024/12/19,16:09:05,ST,3.553,g
26,2024/12/19,16:09:06,ST,3.553,g
27,2024/12/19,16:09:07,ST,3.553,g
28,2024/12/19,16:09:07,ST,3.553,g
29,2024/12/19,16:09:08,ST,3.553,g
30,2024/12/19,16:09:10,ST,3.553,g
31,2024/12/19,16:09:11,US,3.584,g
32,2024/12/19,16:09:12,US,3.607,g
33,2024/12/19,16:09:12,US,3.657,g
34,2024/12/19,16:09:14,US,3.657,g
35,2024/12/19,16:09:15,ST,3.657,g
36,2024/12/19,16:09:16,US,3.657,g
37,2024/12/19,16:09:16,ST,3.657,g
38,2024/12/19,16:09:17,ST,3.657,g
39,2024/12/19,16:09:19,US,3.657,g
40,2024/12/19,16:09:20,ST,3.657,g
41,2024/12/19,16:09:21,ST,3.657,g
42,2024/12/19,16:09:21,ST,3.657,g
43,2024/12/19,16:09:23,ST,3.657,g
44,2024/12/19,16:09:24,ST,3.657,g
45,2024/12/19,16:09:25,ST,3.657,g
46,2024/12/19,16:09:26,ST,3.657,g
47,2024/12/19,16:09:26,ST,3.657,g
48,2024/12/19,16:09:28,ST,3.657,g
49,2024/12/19,16:09:29,ST,3.657,g
50,2024/12/19,16:09:30,ST,3.657,g
51,2024/12/19,16:09:30,US,3.703,g
52,2024/12/19,16:09:32,ST,3.703,g
53,2024/12/19,16:09:33,ST,3.704,g
54,2024/12/19,16:09:34,US,3.704,g
55,2024/12/19,16:09:35,ST,3.704,g
56,2024/12/19,16:09:36,ST,3.704,g
57,2024/12/19,16:09:37,ST,3.704,g
58,2024/12/19,16:09:38,US,3.704,g
59,2024/12/19,16:09:39,US,3.704,g
60,2024/12/19,16:09:39,ST,3.704,g
61,2024/12/19,16:09:41,ST,3.704,g
62,2024/12/19,16:09:42,ST,3.704,g
63,2024/12/19,16:09:43,ST,3.704,g
64,2024/12/19,16:09:43,ST,3.704,g
65,2024/12/19,16:09:44,ST,3.704,g
66,2024/12/19,16:09:46,ST,3.704,g
67,2024/12/19,16:09:47,US,3.749,g
68,2024/12/19,16:09:48,US,3.749,g
69,2024/12/19,16:09:48,US,3.749,g
70,2024/12/19,16:09:50,ST,3.749,g
71,2024/12/19,16:09:51,ST,3.749,g
72,2024/12/19,16:09:52,US,3.749,g
73,2024/12/19,16:09:53,US,3.749,g
74,2024/12/19,16:09:53,ST,3.749,g
75,2024/12/19,16:09:55,ST,3.749,g
76,2024/12/19,16:09:56,ST,3.749,g
77,2024/12/19,16:09:57,ST,3.749,g
78,2024/12/19,16:09:58,ST,3.749,g
79,2024/12/19,16:09:59,US,3.782,g
80,2024/12/19,16:10:00,US,3.795,g
81,2024/12/19,16:10:01,US,3.795,g
82,2024/12/19,16:10:02,ST,3.795,g
83,2024/12/19,16:10:02,ST,3.795,g
84,2024/12/19,16:10:04,ST,3.795,g
85,2024/12/19,16:10:05,ST,3.795,g
86,2024/12/19,16:10:06,ST,3.795,g
87,2024/12/19,16:10:07,US,3.795,g
88,2024/12/19,16:10:08,ST,3.795,g
89,2024/12/19,16:10:09,ST,3.795,g
90,2024/12/19,16:10:10,ST,3.795,g
91,2024/12/19,16:10:11,ST,3.795,g
92,2024/12/19,16:10:11,ST,3.795,g
93,2024/12/19,16:10:13,ST,3.795,g
94,2024/12/19,16:10:14,ST,3.795,g
95,2024/12/19,16:10:15,ST,3.795,g
96,2024/12/19,16:10:16,US,3.909,g
97,2024/12/19,16:10:17,US,3.909,g
98,2024/12/19,16:10:18,ST,3.909,g
99,2024/12/19,16:10:19,ST,3.909,g
100,2024/12/19,16:10:20,US,3.909,g
101,2024/12/19,16:10:20,US,3.909,g
102,2024/12/19,16:10:22,US,3.909,g
103,2024/12/19,16:10:23,ST,3.909,g
104,2024/12/19,16:10:24,ST,3.909,g
105,2024/12/19,16:10:24,US,3.909,g
106,2024/12/19,16:10:26,US,3.909,g
107,2024/12/19,16:10:27,US,3.909,g
108,2024/12/19,16:10:28,ST,3.909,g
109,2024/12/19,16:10:29,ST,3.909,g
110,2024/12/19,16:10:30,ST,3.909,g
111,2024/12/19,16:10:31,ST,3.909,g
112,2024/12/19,16:10:32,ST,3.909,g
113,2024/12/19,16:10:32,US,3.909,g
114,2024/12/19,16:10:34,US,3.909,g
