No.,Date,Time,Header,Data,Unit
1,2025/02/28,14:02:55,ST,-0.017,g
2,2025/02/28,14:02:55,US,0.087,g
3,2025/02/28,14:02:55,US,0.162,g
4,2025/02/28,14:02:55,US,0.25,g
5,2025/02/28,14:02:55,US,0.361,g
6,2025/02/28,14:02:55,US,0.507,g
7,2025/02/28,14:02:55,US,0.701,g
8,2025/02/28,14:02:55,US,0.933,g
9,2025/02/28,14:02:55,US,1.155,g
10,2025/02/28,14:02:55,US,1.322,g
11,2025/02/28,14:02:55,US,1.456,g
12,2025/02/28,14:02:55,US,1.62,g
13,2025/02/28,14:02:55,US,1.85,g
14,2025/02/28,14:02:55,US,2.151,g
15,2025/02/28,14:02:55,US,2.49,g
16,2025/02/28,14:02:55,US,2.793,g
17,2025/02/28,14:02:55,US,3.039,g
18,2025/02/28,14:02:55,US,3.293,g
19,2025/02/28,14:02:55,US,3.6,g
20,2025/02/28,14:02:55,US,3.935,g
21,2025/02/28,14:02:55,US,4.294,g
22,2025/02/28,14:02:55,US,4.685,g
23,2025/02/28,14:02:55,US,5.046,g
24,2025/02/28,14:02:55,US,5.323,g
25,2025/02/28,14:02:55,US,5.56,g
26,2025/02/28,14:02:55,US,5.812,g
27,2025/02/28,14:02:55,US,6.077,g
28,2025/02/28,14:02:55,US,6.384,g
29,2025/02/28,14:02:55,US,6.854,g
30,2025/02/28,14:02:55,US,7.53,g
31,2025/02/28,14:02:55,US,8.178,g
32,2025/02/28,14:02:55,US,8.471,g
33,2025/02/28,14:02:55,US,8.402,g
34,2025/02/28,14:02:55,US,8.297,g
35,2025/02/28,14:02:55,US,8.386,g
36,2025/02/28,14:02:55,US,8.631,g
37,2025/02/28,14:02:55,US,8.929,g
38,2025/02/28,14:02:55,US,9.235,g
39,2025/02/28,14:02:55,US,9.53,g
40,2025/02/28,14:02:55,US,9.794,g
41,2025/02/28,14:02:55,US,9.998,g
42,2025/02/28,14:02:55,US,10.107,g
43,2025/02/28,14:02:55,US,10.127,g
44,2025/02/28,14:02:55,US,10.103,g
45,2025/02/28,14:02:55,US,10.08,g
46,2025/02/28,14:02:55,US,10.07,g
47,2025/02/28,14:02:55,US,10.067,g
48,2025/02/28,14:02:55,US,10.066,g
49,2025/02/28,14:02:55,US,10.066,g
50,2025/02/28,14:02:55,US,10.066,g
51,2025/02/28,14:02:55,US,10.066,g
52,2025/02/28,14:02:55,ST,10.066,g
53,2025/02/28,14:02:55,ST,10.066,g
54,2025/02/28,14:02:55,ST,10.066,g
55,2025/02/28,14:02:55,ST,10.065,g
56,2025/02/28,14:02:55,ST,10.065,g
57,2025/02/28,14:02:55,ST,10.065,g
58,2025/02/28,14:02:55,ST,10.065,g
59,2025/02/28,14:02:55,ST,10.065,g
60,2025/02/28,14:02:55,ST,10.064,g
61,2025/02/28,14:02:55,ST,10.064,g
62,2025/02/28,14:02:55,ST,10.064,g
63,2025/02/28,14:02:55,ST,10.064,g
64,2025/02/28,14:02:55,ST,10.064,g
65,2025/02/28,14:02:55,ST,10.064,g
66,2025/02/28,14:02:55,ST,10.064,g
