No.,Date,Time,Header,Data,Unit
1,2025/02/28,13:57:25,0.000,g,
2,2025/02/28,13:57:25,ST,+0000.000,g
3,2025/02/28,13:57:25,ST,+0000.000,g
4,2025/02/28,13:57:25,ST,+0000.000,g
5,2025/02/28,13:57:25,Sr,,
6,2025/02/28,13:57:25,ST,+0000.000,g
7,2025/02/28,13:57:25,ST,+0000.000,g
8,2025/02/28,13:57:25,ST,+0000.000,g
9,2025/02/28,13:57:25,ST,+0000.000,g
10,2025/02/28,13:57:26,ST,+0000.000,g
11,2025/02/28,13:57:26,ST,+0000.000,g
12,2025/02/28,13:57:26,ST,+0000.000,g
13,2025/02/28,13:57:26,ST,+0000.000,g
14,2025/02/28,13:57:26,ST,+0000.000,g
15,2025/02/28,13:57:26,ST,+0000.000,g
16,2025/02/28,13:57:26,ST,+0000.000,g
17,2025/02/28,13:57:26,ST,+0000.000,g
18,2025/02/28,13:57:26,ST,+0000.000,g
19,2025/02/28,13:57:26,ST,+0000.000,g
20,2025/02/28,13:57:27,ST,+0000.000,g
21,2025/02/28,13:57:27,ST,+0000.000,g
22,2025/02/28,13:57:27,ST,+0000.000,g
23,2025/02/28,13:57:27,ST,+0000.000,g
24,2025/02/28,13:57:27,ST,+0000.000,g
25,2025/02/28,13:57:27,ST,+0000.000,g
26,2025/02/28,13:57:27,ST,+0000.000,g
27,2025/02/28,13:57:27,ST,+0000.000,g
28,2025/02/28,13:57:27,ST,+0000.000,g
29,2025/02/28,13:57:27,ST,+0000.000,g
30,2025/02/28,13:57:28,ST,+0000.000,g
31,2025/02/28,13:57:28,ST,+0000.000,g
32,2025/02/28,13:57:28,ST,+0000.000,g
33,2025/02/28,13:57:28,ST,+0000.000,g
34,2025/02/28,13:57:28,ST,+0000.000,g
35,2025/02/28,13:57:28,ST,+0000.000,g
36,2025/02/28,13:57:28,ST,+0000.000,g
37,2025/02/28,13:57:28,ST,+0000.000,g
38,2025/02/28,13:57:28,ST,+0000.000,g
39,2025/02/28,13:57:28,ST,+0000.000,g
40,2025/02/28,13:57:28,ST,+0000.000,g
41,2025/02/28,13:57:29,ST,+0000.000,g
42,2025/02/28,13:57:29,ST,+0000.000,g
43,2025/02/28,13:57:29,ST,+0000.000,g
