No.,Date,Time,Header,Data,Unit
1,2024/12/5,14:06:07,ST,+0000.000,g
2,2024/12/5,14:06:08,ST,+0000.000,g
3,2024/12/5,14:06:10,ST,+0000.000,g
4,2024/12/5,14:06:11,ST,+0000.000,g
5,2024/12/5,14:06:12,ST,+0000.000,g
6,2024/12/5,14:06:13,ST,+0000.000,g
7,2024/12/5,14:06:14,ST,+0000.000,g
8,2024/12/5,14:06:15,ST,+0000.000,g
9,2024/12/5,14:06:16,ST,+0000.000,g
10,2024/12/5,14:06:17,ST,+0000.000,g
11,2024/12/5,14:06:18,ST,+0000.000,g
12,2024/12/5,14:06:19,ST,+0000.000,g
13,2024/12/5,14:06:20,ST,+0000.000,g
14,2024/12/5,14:06:21,ST,+0000.000,g
15,2024/12/5,14:06:22,ST,+0000.000,g
16,2024/12/5,14:06:23,ST,+0000.000,g
17,2024/12/5,14:06:24,ST,+0000.000,g
18,2024/12/5,14:06:25,ST,+0000.000,g
19,2024/12/5,14:06:26,ST,+0000.000,g
20,2024/12/5,14:06:27,ST,+0000.000,g
21,2024/12/5,14:06:28,ST,+0000.000,g
22,2024/12/5,14:06:29,ST,+0000.000,g
23,2024/12/5,14:06:30,ST,+0000.000,g
24,2024/12/5,14:06:31,ST,+0000.000,g
25,2024/12/5,14:06:32,ST,+0000.000,g
26,2024/12/5,14:06:33,ST,+0000.000,g
27,2024/12/5,14:06:34,ST,+0000.000,g
28,2024/12/5,14:06:35,ST,+0000.000,g
29,2024/12/5,14:06:36,ST,+0000.000,g
30,2024/12/5,14:06:37,ST,+0000.000,g
31,2024/12/5,14:06:38,US,+0000.017,g
32,2024/12/5,14:06:39,US,+0000.336,g
33,2024/12/5,14:06:40,US,+0001.330,g
34,2024/12/5,14:06:41,ST,+0001.302,g
35,2024/12/5,14:06:42,US,+0001.311,g
36,2024/12/5,14:06:43,US,+0001.631,g
37,2024/12/5,14:06:44,US,+0001.636,g
38,2024/12/5,14:06:45,US,+0001.983,g
39,2024/12/5,14:06:46,ST,+0002.073,g
40,2024/12/5,14:06:47,ST,+0002.073,g
41,2024/12/5,14:06:48,ST,+0002.073,g
42,2024/12/5,14:06:49,ST,+0002.073,g
43,2024/12/5,14:06:50,US,+0002.766,g
44,2024/12/5,14:06:51,ST,+0002.757,g
45,2024/12/5,14:06:52,ST,+0002.757,g
46,2024/12/5,14:06:53,ST,+0002.757,g
47,2024/12/5,14:06:54,US,+0003.538,g
48,2024/12/5,14:06:55,ST,+0003.538,g
49,2024/12/5,14:06:56,ST,+0003.538,g
50,2024/12/5,14:06:57,US,+0003.637,g
51,2024/12/5,14:06:58,ST,+0003.635,g
52,2024/12/5,14:06:59,ST,+0003.636,g
53,2024/12/5,14:07:00,ST,+0003.636,g
54,2024/12/5,14:07:01,US,+0003.796,g
55,2024/12/5,14:07:02,ST,+0004.149,g
56,2024/12/5,14:07:03,US,+0004.536,g
57,2024/12/5,14:07:04,US,+0004.592,g
58,2024/12/5,14:07:05,US,+0004.671,g
59,2024/12/5,14:07:06,US,+0004.982,g
60,2024/12/5,14:07:07,ST,+0004.981,g
61,2024/12/5,14:07:08,ST,+0004.983,g
62,2024/12/5,14:07:09,ST,+0004.983,g
63,2024/12/5,14:07:10,ST,+0004.983,g
64,2024/12/5,14:07:11,ST,+0004.982,g
65,2024/12/5,14:07:12,US,+0004.998,g
66,2024/12/5,14:07:13,US,+0005.021,g
67,2024/12/5,14:07:14,ST,+0005.032,g
68,2024/12/5,14:07:15,ST,+0005.036,g
69,2024/12/5,14:07:16,ST,+0005.035,g
70,2024/12/5,14:07:17,ST,+0005.035,g
71,2024/12/5,14:07:18,ST,+0005.035,g
72,2024/12/5,14:07:19,ST,+0005.035,g
73,2024/12/5,14:07:20,ST,+0005.035,g
74,2024/12/5,14:07:21,ST,+0005.035,g
75,2024/12/5,14:07:22,US,-0022.305,g
76,2024/12/5,14:07:23,ST,-0028.959,g
77,2024/12/5,14:07:24,ST,-0028.958,g
78,2024/12/5,14:07:25,ST,-0028.958,g
79,2024/12/5,14:07:26,ST,-0028.959,g
80,2024/12/5,14:07:27,ST,-0028.959,g
81,2024/12/5,14:07:28,ST,-0028.959,g
82,2024/12/5,14:07:29,ST,-0028.959,g
83,2024/12/5,14:07:30,ST,-0028.959,g
84,2024/12/5,14:07:31,US,-0017.500,g
85,2024/12/5,14:07:32,US,+0000.004,g
86,2024/12/5,14:07:33,ST,+0000.001,g
87,2024/12/5,14:07:34,ST,+0000.000,g
88,2024/12/5,14:07:35,ST,+0000.000,g
89,2024/12/5,14:07:36,ST,+0000.000,g
90,2024/12/5,14:07:37,ST,+0000.000,g
91,2024/12/5,14:07:38,ST,+0000.000,g
92,2024/12/5,14:07:39,ST,+0000.000,g
93,2024/12/5,14:07:40,ST,+0000.000,g
94,2024/12/5,14:07:41,ST,+0000.000,g
95,2024/12/5,14:07:42,ST,+0000.000,g
96,2024/12/5,14:07:43,US,+0000.669,g
97,2024/12/5,14:07:44,US,+0001.259,g
98,2024/12/5,14:07:45,ST,+0001.258,g
99,2024/12/5,14:07:46,ST,+0001.259,g
100,2024/12/5,14:07:47,US,+0002.472,g
101,2024/12/5,14:07:48,ST,+0002.467,g
102,2024/12/5,14:07:49,ST,+0002.468,g
103,2024/12/5,14:07:50,ST,+0002.468,g
104,2024/12/5,14:07:51,US,+0003.929,g
105,2024/12/5,14:07:52,ST,+0003.895,g
106,2024/12/5,14:07:53,ST,+0003.896,g
107,2024/12/5,14:07:54,ST,+0003.896,g
108,2024/12/5,14:07:55,ST,+0003.895,g
109,2024/12/5,14:07:56,US,+0004.062,g
110,2024/12/5,14:07:57,US,+0004.070,g
111,2024/12/5,14:07:58,US,+0004.274,g
112,2024/12/5,14:07:59,ST,+0004.275,g
113,2024/12/5,14:08:00,US,+0004.465,g
114,2024/12/5,14:08:01,US,+0004.467,g
115,2024/12/5,14:08:02,US,+0004.514,g
116,2024/12/5,14:08:03,ST,+0004.513,g
117,2024/12/5,14:08:04,ST,+0004.513,g
118,2024/12/5,14:08:05,US,+0004.671,g
119,2024/12/5,14:08:06,ST,+0004.669,g
120,2024/12/5,14:08:07,ST,+0004.669,g
121,2024/12/5,14:08:08,ST,+0004.669,g
122,2024/12/5,14:08:09,ST,+0004.668,g
123,2024/12/5,14:08:10,US,+0004.679,g
124,2024/12/5,14:08:11,US,+0004.743,g
125,2024/12/5,14:08:12,ST,+0004.745,g
126,2024/12/5,14:08:13,US,+0004.814,g
127,2024/12/5,14:08:14,ST,+0004.817,g
128,2024/12/5,14:08:15,US,+0004.822,g
129,2024/12/5,14:08:16,ST,+0004.826,g
130,2024/12/5,14:08:17,ST,+0004.825,g
