No.,Date,Time,Header,Data,Unit
1,2024/12/19,15:50:17,ST,0.0,g
2,2024/12/19,15:50:17,US,0.488,g
3,2024/12/19,15:50:18,US,0.903,g
4,2024/12/19,15:50:19,US,1.324,g
5,2024/12/19,15:50:20,US,1.757,g
6,2024/12/19,15:50:21,US,2.271,g
7,2024/12/19,15:50:22,US,2.698,g
8,2024/12/19,15:50:23,US,3.118,g
9,2024/12/19,15:50:24,US,3.523,g
10,2024/12/19,15:50:26,US,3.544,g
11,2024/12/19,15:50:26,ST,3.544,g
12,2024/12/19,15:50:27,ST,3.544,g
13,2024/12/19,15:50:28,US,3.544,g
14,2024/12/19,15:50:29,US,3.544,g
15,2024/12/19,15:50:31,ST,3.544,g
16,2024/12/19,15:50:31,ST,3.544,g
17,2024/12/19,15:50:32,ST,3.544,g
18,2024/12/19,15:50:33,ST,3.544,g
19,2024/12/19,15:50:35,ST,3.544,g
20,2024/12/19,15:50:35,ST,3.544,g
21,2024/12/19,15:50:36,ST,3.544,g
22,2024/12/19,15:50:37,US,3.544,g
23,2024/12/19,15:50:38,US,3.544,g
24,2024/12/19,15:50:40,ST,3.544,g
25,2024/12/19,15:50:40,ST,3.544,g
26,2024/12/19,15:50:41,ST,3.544,g
27,2024/12/19,15:50:42,ST,3.544,g
28,2024/12/19,15:50:44,ST,3.544,g
29,2024/12/19,15:50:44,ST,3.544,g
30,2024/12/19,15:50:45,ST,3.544,g
31,2024/12/19,15:50:46,ST,3.544,g
32,2024/12/19,15:50:47,ST,3.544,g
33,2024/12/19,15:50:48,ST,3.544,g
34,2024/12/19,15:50:49,US,3.596,g
35,2024/12/19,15:50:50,ST,3.596,g
36,2024/12/19,15:50:51,ST,3.596,g
37,2024/12/19,15:50:52,US,3.649,g
38,2024/12/19,15:50:53,ST,3.649,g
39,2024/12/19,15:50:54,ST,3.649,g
40,2024/12/19,15:50:55,ST,3.649,g
41,2024/12/19,15:50:56,ST,3.649,g
42,2024/12/19,15:50:58,ST,3.649,g
43,2024/12/19,15:50:58,ST,3.649,g
44,2024/12/19,15:50:59,ST,3.649,g
45,2024/12/19,15:51:00,US,3.691,g
46,2024/12/19,15:51:01,US,3.698,g
47,2024/12/19,15:51:02,US,3.698,g
48,2024/12/19,15:51:03,ST,3.698,g
49,2024/12/19,15:51:04,ST,3.698,g
50,2024/12/19,15:51:05,ST,3.698,g
51,2024/12/19,15:51:07,ST,3.698,g
52,2024/12/19,15:51:07,US,3.698,g
53,2024/12/19,15:51:08,US,3.698,g
54,2024/12/19,15:51:09,ST,3.698,g
55,2024/12/19,15:51:10,ST,3.698,g
56,2024/12/19,15:51:11,ST,3.698,g
57,2024/12/19,15:51:12,ST,3.698,g
58,2024/12/19,15:51:13,ST,3.698,g
59,2024/12/19,15:51:14,ST,3.698,g
60,2024/12/19,15:51:16,ST,3.698,g
61,2024/12/19,15:51:16,ST,3.698,g
62,2024/12/19,15:51:17,ST,3.698,g
63,2024/12/19,15:51:18,ST,3.698,g
