No.,Date,Time,Header,Data,Unit
1,2025/02/12,16:08:35,ST,0.0,g
2,2025/02/12,16:08:35,ST,0.0,g
3,2025/02/12,16:08:35,ST,0.0,g
4,2025/02/12,16:08:35,ST,0.0,g
5,2025/02/12,16:08:35,ST,0.0,g
6,2025/02/12,16:08:35,ST,0.0,g
7,2025/02/12,16:08:35,ST,0.0,g
8,2025/02/12,16:08:36,ST,0.0,g
9,2025/02/12,16:08:36,ST,0.0,g
10,2025/02/12,16:08:36,ST,0.0,g
11,2025/02/12,16:08:36,ST,0.0,g
12,2025/02/12,16:08:36,ST,0.0,g
13,2025/02/12,16:08:36,ST,0.0,g
14,2025/02/12,16:08:36,ST,0.0,g
15,2025/02/12,16:08:36,ST,0.0,g
16,2025/02/12,16:08:36,ST,0.0,g
17,2025/02/12,16:08:36,ST,0.0,g
18,2025/02/12,16:08:36,ST,0.0,g
19,2025/02/12,16:08:37,ST,0.0,g
20,2025/02/12,16:08:37,ST,0.0,g
21,2025/02/12,16:08:37,ST,0.0,g
22,2025/02/12,16:08:37,ST,0.0,g
23,2025/02/12,16:08:37,ST,0.0,g
24,2025/02/12,16:08:37,ST,0.0,g
25,2025/02/12,16:08:37,ST,0.0,g
26,2025/02/12,16:08:37,ST,0.0,g
27,2025/02/12,16:08:37,ST,0.0,g
28,2025/02/12,16:08:37,ST,0.0,g
29,2025/02/12,16:08:37,ST,0.0,g
30,2025/02/12,16:08:38,ST,0.0,g
31,2025/02/12,16:08:38,ST,0.0,g
32,2025/02/12,16:08:38,ST,0.0,g
33,2025/02/12,16:08:38,ST,0.0,g
34,2025/02/12,16:08:38,ST,0.0,g
35,2025/02/12,16:08:38,ST,0.0,g
36,2025/02/12,16:08:38,ST,0.0,g
37,2025/02/12,16:08:38,ST,0.0,g
38,2025/02/12,16:08:38,ST,0.0,g
39,2025/02/12,16:08:38,ST,0.0,g
40,2025/02/12,16:08:39,ST,0.0,g
41,2025/02/12,16:08:39,ST,0.0,g
42,2025/02/12,16:08:39,ST,0.0,g
43,2025/02/12,16:08:39,ST,0.0,g
44,2025/02/12,16:08:39,ST,0.0,g
45,2025/02/12,16:08:39,ST,0.0,g
46,2025/02/12,16:08:39,US,0.01,g
47,2025/02/12,16:08:39,US,0.193,g
48,2025/02/12,16:08:39,US,0.325,g
49,2025/02/12,16:08:39,US,0.452,g
50,2025/02/12,16:08:40,US,0.594,g
51,2025/02/12,16:08:40,US,0.772,g
52,2025/02/12,16:08:40,US,0.976,g
53,2025/02/12,16:08:40,US,1.193,g
54,2025/02/12,16:08:40,US,1.422,g
55,2025/02/12,16:08:40,US,1.662,g
56,2025/02/12,16:08:40,US,1.92,g
57,2025/02/12,16:08:40,US,2.213,g
58,2025/02/12,16:08:40,US,2.551,g
59,2025/02/12,16:08:40,US,2.917,g
60,2025/02/12,16:08:40,US,3.277,g
61,2025/02/12,16:08:41,US,3.598,g
62,2025/02/12,16:08:41,US,3.875,g
63,2025/02/12,16:08:41,US,4.139,g
64,2025/02/12,16:08:41,US,4.419,g
65,2025/02/12,16:08:41,US,4.693,g
66,2025/02/12,16:08:41,US,4.925,g
67,2025/02/12,16:08:41,US,5.119,g
68,2025/02/12,16:08:41,US,5.313,g
69,2025/02/12,16:08:41,US,5.526,g
70,2025/02/12,16:08:41,US,5.762,g
71,2025/02/12,16:08:42,US,6.017,g
72,2025/02/12,16:08:42,US,6.267,g
73,2025/02/12,16:08:42,US,6.481,g
74,2025/02/12,16:08:42,US,6.673,g
75,2025/02/12,16:08:42,US,6.876,g
76,2025/02/12,16:08:42,US,7.089,g
77,2025/02/12,16:08:42,US,7.289,g
78,2025/02/12,16:08:42,US,7.482,g
79,2025/02/12,16:08:42,US,7.688,g
80,2025/02/12,16:08:42,US,7.895,g
81,2025/02/12,16:08:42,US,8.08,g
82,2025/02/12,16:08:43,US,8.242,g
83,2025/02/12,16:08:43,US,8.396,g
84,2025/02/12,16:08:43,US,8.551,g
85,2025/02/12,16:08:43,US,8.703,g
86,2025/02/12,16:08:43,US,8.848,g
87,2025/02/12,16:08:43,US,8.987,g
88,2025/02/12,16:08:43,US,9.111,g
89,2025/02/12,16:08:43,US,9.195,g
90,2025/02/12,16:08:43,US,9.228,g
91,2025/02/12,16:08:43,US,9.224,g
92,2025/02/12,16:08:44,US,9.21,g
93,2025/02/12,16:08:44,US,9.201,g
94,2025/02/12,16:08:44,US,9.199,g
95,2025/02/12,16:08:44,US,9.199,g
96,2025/02/12,16:08:44,US,9.199,g
97,2025/02/12,16:08:44,US,9.199,g
98,2025/02/12,16:08:44,US,9.199,g
99,2025/02/12,16:08:44,ST,9.198,g
100,2025/02/12,16:08:44,ST,9.198,g
101,2025/02/12,16:08:44,ST,9.198,g
102,2025/02/12,16:08:44,ST,9.198,g
103,2025/02/12,16:08:45,US,9.197,g
104,2025/02/12,16:08:45,ST,9.197,g
105,2025/02/12,16:08:45,ST,9.197,g
106,2025/02/12,16:08:45,ST,9.197,g
107,2025/02/12,16:08:45,ST,9.197,g
108,2025/02/12,16:08:45,ST,9.197,g
109,2025/02/12,16:08:45,ST,9.197,g
110,2025/02/12,16:08:45,ST,9.197,g
111,2025/02/12,16:08:45,ST,9.197,g
112,2025/02/12,16:08:45,ST,9.197,g
113,2025/02/12,16:08:46,ST,9.197,g
114,2025/02/12,16:08:46,ST,9.197,g
115,2025/02/12,16:08:46,ST,9.197,g
116,2025/02/12,16:08:46,ST,9.197,g
117,2025/02/12,16:08:46,ST,9.197,g
118,2025/02/12,16:08:46,ST,9.197,g
119,2025/02/12,16:08:46,ST,9.197,g
120,2025/02/12,16:08:46,ST,9.197,g
121,2025/02/12,16:08:46,ST,9.197,g
122,2025/02/12,16:08:46,ST,9.197,g
123,2025/02/12,16:08:46,ST,9.198,g
124,2025/02/12,16:08:47,ST,9.198,g
125,2025/02/12,16:08:47,ST,9.198,g
126,2025/02/12,16:08:47,ST,9.198,g
127,2025/02/12,16:08:47,ST,9.198,g
128,2025/02/12,16:08:47,ST,9.198,g
129,2025/02/12,16:08:47,ST,9.198,g
130,2025/02/12,16:08:47,ST,9.198,g
131,2025/02/12,16:08:47,ST,9.198,g
132,2025/02/12,16:08:47,ST,9.198,g
133,2025/02/12,16:08:48,ST,9.198,g
134,2025/02/12,16:08:48,ST,9.198,g
135,2025/02/12,16:08:48,ST,9.198,g
136,2025/02/12,16:08:48,ST,9.198,g
137,2025/02/12,16:08:48,ST,9.198,g
138,2025/02/12,16:08:48,US,9.323,g
139,2025/02/12,16:08:48,US,9.385,g
140,2025/02/12,16:08:48,US,9.417,g
141,2025/02/12,16:08:48,US,9.42,g
142,2025/02/12,16:08:48,US,9.413,g
143,2025/02/12,16:08:48,US,9.408,g
144,2025/02/12,16:08:48,US,9.411,g
145,2025/02/12,16:08:49,US,9.43,g
146,2025/02/12,16:08:49,US,9.46,g
147,2025/02/12,16:08:49,US,9.533,g
148,2025/02/12,16:08:49,US,9.586,g
149,2025/02/12,16:08:49,US,9.615,g
150,2025/02/12,16:08:49,US,9.621,g
151,2025/02/12,16:08:49,US,9.618,g
152,2025/02/12,16:08:49,US,9.615,g
153,2025/02/12,16:08:49,US,9.614,g
154,2025/02/12,16:08:49,US,9.615,g
155,2025/02/12,16:08:50,US,9.614,g
156,2025/02/12,16:08:50,US,9.614,g
157,2025/02/12,16:08:50,ST,9.614,g
158,2025/02/12,16:08:50,US,9.613,g
159,2025/02/12,16:08:50,US,9.613,g
160,2025/02/12,16:08:50,US,9.612,g
161,2025/02/12,16:08:50,US,9.612,g
162,2025/02/12,16:08:50,US,9.612,g
163,2025/02/12,16:08:50,US,9.611,g
164,2025/02/12,16:08:50,US,9.611,g
165,2025/02/12,16:08:50,US,9.61,g
166,2025/02/12,16:08:51,US,9.61,g
167,2025/02/12,16:08:51,US,9.609,g
168,2025/02/12,16:08:51,US,9.609,g
169,2025/02/12,16:08:51,US,9.609,g
170,2025/02/12,16:08:51,ST,9.609,g
171,2025/02/12,16:08:51,ST,9.61,g
172,2025/02/12,16:08:51,ST,9.61,g
173,2025/02/12,16:08:51,ST,9.61,g
174,2025/02/12,16:08:51,ST,9.61,g
175,2025/02/12,16:08:51,ST,9.61,g
