No.,Date,Time,Header,Data,Unit
1,2024/10/23,19:56:50,ST,0.0,g
2,2024/10/23,19:56:51,US,0.633,g
3,2024/10/23,19:56:52,US,1.345,g
4,2024/10/23,19:56:53,US,2.05,g
5,2024/10/23,19:56:54,US,2.747,g
6,2024/10/23,19:56:55,US,3.571,g
7,2024/10/23,19:56:56,US,4.25,g
8,2024/10/23,19:56:57,US,4.92,g
9,2024/10/23,19:56:58,US,5.581,g
10,2024/10/23,19:56:59,US,6.236,g
11,2024/10/23,19:57:00,US,7.01,g
12,2024/10/23,19:57:01,US,7.647,g
13,2024/10/23,19:57:02,US,8.277,g
14,2024/10/23,19:57:03,US,8.895,g
15,2024/10/23,19:57:04,US,9.616,g
16,2024/10/23,19:57:05,US,10.206,g
17,2024/10/23,19:57:06,US,10.235,g
18,2024/10/23,19:57:07,US,10.235,g
19,2024/10/23,19:57:08,US,10.235,g
20,2024/10/23,19:57:09,US,10.235,g
21,2024/10/23,19:57:10,US,10.235,g
22,2024/10/23,19:57:11,ST,10.235,g
23,2024/10/23,19:57:12,US,10.235,g
24,2024/10/23,19:57:13,US,10.235,g
25,2024/10/23,19:57:14,ST,10.235,g
26,2024/10/23,19:57:15,ST,10.235,g
27,2024/10/23,19:57:16,US,10.235,g
28,2024/10/23,19:57:17,US,10.235,g
29,2024/10/23,19:57:18,US,10.235,g
30,2024/10/23,19:57:19,US,10.235,g
31,2024/10/23,19:57:20,US,10.235,g
32,2024/10/23,19:57:21,ST,10.317,g
33,2024/10/23,19:57:22,US,10.332,g
34,2024/10/23,19:57:23,US,10.332,g
35,2024/10/23,19:57:24,US,10.332,g
36,2024/10/23,19:57:25,US,10.332,g
37,2024/10/23,19:57:26,US,10.332,g
38,2024/10/23,19:57:27,US,10.38,g
39,2024/10/23,19:57:28,US,10.38,g
40,2024/10/23,19:57:29,US,10.38,g
41,2024/10/23,19:57:30,US,10.38,g
42,2024/10/23,19:57:31,US,10.38,g
43,2024/10/23,19:57:32,ST,10.406,g
44,2024/10/23,19:57:33,ST,10.406,g
45,2024/10/23,19:57:34,US,10.406,g
46,2024/10/23,19:57:35,US,10.406,g
47,2024/10/23,19:57:36,US,10.406,g
48,2024/10/23,19:57:37,US,10.406,g
