absolute_first_stop_point,absolute_last_stop_point,absolute_change,mean_of_mean_gradient,max_of_max_gradient,skewness,kurtosis,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max
,0.8405797101,0.5652173913,0.0023369515,0.0159875025,-1.0384582113,-0.3152337549,0.002336951533333333,0.0024948815589984955,0.0,0.0049643403,0.0072015777000000005,0.00811065199887379,0.0,0.0159875025
