absolute_first_stop_point,absolute_last_stop_point,absolute_change,mean_of_mean_gradient,max_of_max_gradient,skewness,kurtosis,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max
,0.9035087719,0.9210526316,0.0009874914,0.0291634689,-3.9560835316,15.2041884676,0.000987491457142857,0.0009218295687579128,0.0,0.0025732473,0.009319153600000001,0.010066068520142985,0.0,0.0291634689
