absolute_first_stop_point,absolute_last_stop_point,absolute_change,mean_of_mean_gradient,max_of_max_gradient,skewness,kurtosis,mean_gradient_mean,mean_gradient_std,mean_gradient_min,mean_gradient_max,max_gradient_mean,max_gradient_std,max_gradient_min,max_gradient_max
,0.8857142857,0.9714285714,0.0008413964,0.0085494242,-2.1274323848,3.2203016876,0.0008413964333333332,0.0006290325364818918,0.0,0.0021514873,0.002870416158333333,0.0026011957647356886,0.0,0.0085494242
